X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
-123.843669011996,49.1744092833075,"9920097714",node,28.125,,alternative,Gabriola Chiropractic,,,"chiropractic;massage_therapy",,,"Mo,Tu 09:00-15:00; Th 09:00-15:00",,,,,,,,,,,,,,"590",North Road,V0R 1X3,Gabriola,146648658,6,2024/01/24 21:41:19+00,5dcc0178171443a791f6592408313198
-122.666720473668,49.1580554358447,"9921309404",node,12.5,dentist,dentist,Langley Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,124278363,1,2022/07/30 18:18:52+00,c8a08d7a5ded4b09b130475f9442c714
-122.666718042916,49.158761527368,"9921309402",node,15.625,dentist,dentist,Budd Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,124278363,1,2022/07/30 18:18:52+00,a19c4e0fcf034ecf9d0f62dec1464214
-123.243226600476,49.2664916981053,"1241298324",node,28.125,pharmacy,pharmacy,University Pharmacy,,,,,,,,,,,yes,yes,,,,,,,,"5754",University Boulevard,V6T 1K6,,70741918,4,2019/05/29 17:24:51+00,39c6f92bbb644f1daa861dd267561647
,,"314659291",way,15.625,hospital,,Centennial Centre for Mental Health & Brain Injury,Alberta Health Services,,,,,,,,,,,yes,,,,,,,,,,,,67779227,4,2019/03/04 19:17:42+00,dab25710d9774f28939213dd24a40bd2
-122.987988261111,49.22178069874,"9921743424",node,21.875,pharmacy,pharmacy,Imperial Remedy's Rx Pharmacy,Rx Ventures Inc,,,,,,,,,,,,,,,,,,,"5262",Imperial Street,,,136356482,2,2023/05/21 00:25:11+00,77c3209dd48649c696805a6dc79e16bf
-122.988175009914,49.2217809501971,"9921743427",node,18.75,,alternative,Big Feet,,,acupuncture,,,,,,,,,,,,,,,,,"5258",Imperial Street,,,133345238,2,2023/03/06 01:37:31+00,73ff38c8db444c1e9e491bfd1d8fdc64
,,"314659584",way,12.5,hospital,,Ponoka Hospital & Care Centre,,,,,,,,,,,,,yes,,,,,,,,,,,27058623,1,2014/11/27 00:17:40+00,c480271bb7bb41e992181635e0cc2bf3
-79.6012890288598,43.6230206643945,"9922302762",node,15.625,clinic,laboratory,LifeLabs,,,blood_check,,,,,,,,,,,,,,,,,,,,,125085448,2,2022/08/19 01:57:31+00,5fa8e8b87a14414d82734e61c39255ea
-80.4301281597547,43.6770129451438,"9922627241",node,9.375,,physiotherapist,Eramosa Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,125955601,3,2022/09/08 19:30:50+00,8c0896570c0b47169db14c5db23ac741
-80.4301082108252,43.6830322412698,"9922679012",node,12.5,doctors,doctor,Upper Grand Family Health Team,,,,,,,,,,,,,,,,,,,,,,,,124345816,2,2022/08/01 13:14:32+00,d65682cfd5894ea0a8f005718fb905a7
-80.4301814686589,43.6770344866349,"9922975241",node,12.5,clinic,clinic,Kids Can Shine,,,,,,,,,,,,,,,,,,,,,,,,124314918,1,2022/07/31 18:47:03+00,08697ca705c34d9d9e9b86445dff113c
-81.2869268050656,43.9978994398112,"9923246422",node,28.125,pharmacy,pharmacy,Teeswater Pharmacy,,,,,,Mo-Fr 9am-6pm,,,,,,,,,,,,,,"14",Clinton Street S,N0G 2S0,Teeswater,133808582,3,2023/03/18 01:04:43+00,05a48886c5f24475a2afb8c0cda490a7
-79.6456295481048,43.5882116263433,"9923526316",node,12.5,doctors,doctor,Living Arts Medical Center,,,,,,,,,,,,,,,,,,,,,,,,124322290,1,2022/08/01 01:27:25+00,e8e793ab14ea40e5a07b8e5911d15b4a
-79.645574479001,43.588168543361,"9923585417",node,12.5,pharmacy,pharmacy,Living Arts Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,125955747,2,2022/09/08 19:35:33+00,f9d7bef747194de1b3fa03b2f7b078c6
-79.5507900738962,43.7699883679057,"9924411225",node,28.125,hospital,hospital,Global Health for All Inc,,,,,,,,,,,,,yes,,,,,,,"4000",Steeles Avenue West,L4L 4V9,Vaughan,124336922,2,2022/08/01 10:08:07+00,9ff02ddbbe5147c89e85eb0b39251ffc
-122.934224722499,49.2107873298138,"9925841109",node,9.375,,alternative,Absolute Beauty Health,,,,,,,,,,,,,,,,,,,,,,,,124367919,1,2022/08/01 23:58:28+00,ad8e2758aebc4b4596bea3c147cab610
-79.6637643823539,44.3474546417221,"9927790217",node,9.375,doctors,,Huronia Urgent Care,,,,,,,,,,,,,,,,,,,,,,,,124406099,1,2022/08/02 19:11:31+00,200f695f596a4ccaa2df5ea5da0aef8f
-79.6637634603446,44.3472909431531,"9927800517",node,15.625,clinic,,Huronia Urgent Care,,,,,,,,,,,,,,,,,,,,102-480,Huronia Road,,,124406288,1,2022/08/02 19:17:00+00,fb18394ed5644d6db10ad15dd6ceb421
-73.0086732403666,45.4141890323067,"9931799717",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,124481156,1,2022/08/04 13:21:18+00,56b24dcbeac145b5b7f3ce0696c458e1
-77.073006121404,45.9104391905994,"9932350705",node,21.875,clinic,clinic,CLSC Chapeau,,Bing,,,,,,,,,,,,,,,,,,"72",Rue Saint-Patrick,,,124492646,1,2022/08/04 18:22:41+00,289c9cb671bd4375b67c3ca4ad4c0fc7
-79.867934970806,43.2502720658503,"9934623102",node,12.5,doctors,doctor,John Street Medical,,,,,,,,,,,,,,,,,,,,,,,,143761912,2,2023/11/08 04:07:52+00,b375a8758ccb40f8838a4412083610ae
-79.8679797301689,43.2501843911431,"9934623103",node,12.5,pharmacy,pharmacy,John Drug Mart I.D.A.,,,,,,,,,,,,,,,,,,,,,,,,143761912,4,2023/11/08 04:07:52+00,9cec2705a4a94973bed58595852522c8
-63.503205869837,44.9656265386532,"1242687718",node,21.875,doctors,,Elmsdale Medical Clinic,,,,,,,,,,,,yes,,,,,,,,"106",Elmsdale Road,,Elmsdale,103659763,3,2021/04/26 20:23:20+00,e4574de133dc42feabd97cbb47919433
-79.5397775104116,43.6357495901918,"9935589325",node,12.5,doctors,doctor,Triple P Medical Solutions,,,,,,,,,,,,,,,,,,,,,,,,124597661,2,2022/08/07 13:33:12+00,51bf6fb03382420a9182c9dd6f3caf75
-79.6044946039095,43.5896311854647,"9935612639",node,12.5,clinic,clinic,Allergy Clinic,,,,,,,,,,,,,,,,,,,,,,,,124562773,1,2022/08/06 13:39:49+00,a3611b2485e04286b0a31108a0a1abb6
-79.5948210494569,43.5430768379535,"9935722331",node,9.375,,physiotherapist,Physiotherapy on Lake Shore,,,,,,,,,,,,,,,,,,,,,,,,125955747,2,2022/09/08 19:35:33+00,255f5818771c430ebc2d6c87027f8545
-122.891285070732,49.1626767981594,"9935955745",node,25,dentist,dentist,Kennedy Heights Dental Centre - Dr. Ahmed Al-Juboori & Associates,,,,,,,,,,,,,,,,,,,,"11954",88 Avenue,V4C 3C8,Delta,124571441,2,2022/08/06 17:18:47+00,64b408c3368b4ce985dd4663d3c81cb8
-122.891521021306,49.1636365260728,"9935955754",node,21.875,dentist,dentist,Dr. Marites Sison Dental Centre,,,,,,,,,,,,,,,,,,,,"11965",88 Avenue,,Delta,124571441,2,2022/08/06 17:18:47+00,5973439256584d54a42fc78169e94617
-122.891259003013,49.162398518974,"9935984291",node,18.75,,physiotherapist,Therapex Health Centre - Physiotherapist,,,,,,,,,,,,,,,,,,,,"11946",88 Avenue,,Surrey,130768714,2,2023/01/02 01:27:23+00,6dba15c80d12466f8c5170d6bc9ab4b7
-122.891638703227,49.1623463835363,"9935984290",node,25,pharmacy,pharmacy,Pacific Pharmacy #2,,,,,,,,,,,yes,,,,,,,,,"11944",88 Avenue,,Delta,124571441,1,2022/08/06 17:18:47+00,0169cb3d003d42ae9df4c9369344adec
-79.6642332660174,43.5677463715548,"9935999059",node,12.5,dentist,dentist,Dr. B. Radisic,,,,,,,,,,,,,,,,,,,,,,,,124572369,1,2022/08/06 17:43:46+00,e3d3161686a54cc08cf4ec43d318430a
-79.6485135095297,43.5817511906533,"9936008144",node,12.5,dentist,dentist,Dentistry by Dr. Sferlazza,,,,,,,,,,,,,,,,,,,,,,,,139682032,3,2023/08/10 00:08:05+00,46d71402893a4717b897ffedb9ca08c5
-79.6519565438963,43.5784566836109,"9936017788",node,12.5,doctors,doctor,New Best Care Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,125955747,2,2022/09/08 19:35:33+00,a3352d5c19274c99a05bcfea0fcfe5f3
-79.6520332383103,43.5783842639675,"9936017789",node,12.5,pharmacy,pharmacy,Guardian,,,,,,,,,,,,,,,,,,,,,,,,124572522,1,2022/08/06 17:47:21+00,a55af6c96e3e48ee8efcc9bfbe0c148f
-75.736865209063,45.4687618436698,"9936209169",node,9.375,,physiotherapist,Physio Advantage Plus,,,,,,,,,,,,,,,,,,,,,,,,124577554,1,2022/08/06 20:49:53+00,d08e1423a97943d787d415a95d777ac1
-75.7383321259374,45.4737285403953,"9936209213",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,124577554,1,2022/08/06 20:49:53+00,73fe60e853b640098c5b91e63c0d49ce
-75.7480525352287,45.4809538247499,"9936259664",node,12.5,doctors,doctor,ABC Clinique Sante,,,,,,,,,,,,,,,,,,,,,,,,124578154,1,2022/08/06 21:11:14+00,d933b778c8fe43bcab1b6cdf5cd0e2cd
-123.530313238234,49.4090785999228,"9936502520",node,15.625,pharmacy,pharmacy,Howe Sound Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,124581964,1,2022/08/07 02:32:19+00,ac27d2a735884213a458e3279a9378c0
-75.658450409399,45.437147148918,"9937462796",node,21.875,pharmacy,pharmacy,Ideal Pharmacy,,,,,,,,,,,yes,,,,,,,,,"292",Montréal Road,,,124600773,1,2022/08/07 14:52:05+00,783d3b04c6d94fd0a37c059b3b1cbd98
-76.0260548663275,44.8916767788097,"9937603538",node,12.5,,alternative,Optimum Health,,,chiropractic,,,,,,,,,,,,,,,,,,,,,124603988,1,2022/08/07 16:15:30+00,b8a3797404394ad9b9b346a11674ee33
-80.5474145383001,43.4953665421757,"9937864667",node,9.375,,physiotherapist,CareSpace,,,,,,,,,,,,,,,,,,,,,,,,124610736,1,2022/08/07 19:35:02+00,c1afd98966414f58b84646782816513e
-80.5477617167296,43.4952418194565,"9937864671",node,12.5,dentist,dentist,Iris Dentistry,,,,,,,,,,,,,,,,,,,,,,,,124610736,1,2022/08/07 19:35:02+00,47c52f6419814978af186fc2e68f456e
-80.5478647303196,43.4952063640061,"9937864672",node,12.5,clinic,clinic,Sarah Ferguson Chiropody,,,,,,,,,,,,,,,,,,,,,,,,124610736,1,2022/08/07 19:35:02+00,b311a4adc3f1416ca40d05d4fb04315e
-123.400766314641,48.6501161268432,"9938111949",node,9.375,,laboratory,Island Health - Sidney Satellite Laboratory,,,,,,,,,,,,,,,,,,,,,,,,124614927,1,2022/08/07 22:13:36+00,6eb1fea5143d4316b8a354925f1f11ad
-115.058662009956,49.5047391653663,"9938257933",node,15.625,pharmacy,,Save-On-Foods,,,,,,,,,,,,,,,,,,,,"792",2nd Avenue,,,124616854,1,2022/08/08 00:55:22+00,78997fbc976e4ff7a93d959c9e74ff6e
-73.64659675685,45.5009129802247,"9941448970",node,34.375,pharmacy,pharmacy,Berge Shater Pharmacy,Berge Shater,,,,,Monday 8:30a.m.–7:30p.m.  Tuesday 8:30a.m.–7:30p.m.  Wednesday 8:30a.m.–7:30p.m.  Thursday 8:30a.m.–7:30p.m.  Friday 8:30a.m.–7:30p.m.  Saturday 9a.m.–4p.m.  Sunday Closed,,,,,yes,,,,,,,,,"4177",Rue Jean-Talon Ouest,H4P 1W6,Montréal,134132862,3,2023/03/26 11:40:54+00,5d204bff9bbb4ab1bee2adc8919ea984
-123.030448132741,49.2321627754678,"9945777270",node,18.75,clinic,clinic,Grace Plus TCM Clinic,,,,,,,,,,,,,,,,,,,,"3473",Kingsway,,,124746126,1,2022/08/10 19:26:19+00,fb209e616379473dabd445193e18c1cf
-123.032191149506,49.2325020749083,"9945992692",node,15.625,,optometrist,TrueSight Vision Centre,,,,,,,,,,,,,,,,,,,,"3401",Kingsway,,,142565983,2,2023/10/14 08:10:08+00,deecad9167744e47851e1d7de361b0a1
-79.6368314834387,43.5914818258664,"9946142672",node,9.375,dentist,,Mississauga Smiles Dentistry,,,,,,,,,,,,,,,,,,,,,,,,131425503,3,2023/01/18 14:16:17+00,74831a03d0854a1cabcda05106023643
-79.6155294632565,43.5806960766818,"9946204077",node,18.75,dentist,,OneSmile,,,,,,,,,,,,,,,,,,,,"24",Dundas Street East,,Mississauga,136369564,3,2023/05/21 12:04:24+00,3d498aa30dd8463fb8652b91f80cbd08
-123.099915753681,49.2609639167814,"9948332537",node,15.625,,alternative,,,,acupuncture,,,,,,,,,,,,,,,,,"232",East 11th Avenue,,,124795710,2,2022/08/11 23:20:10+00,35701bad73e84688a40c6d5a30f04afd
-79.649676414776,43.5890027941838,"9948341283",node,12.5,pharmacy,pharmacy,Remedy'sRx,,,,,,,,,,,,,,,,,,,,,,,,124795918,2,2022/08/11 23:35:04+00,d383cd8115d04e2b9136589f595adcf8
-79.6497153068067,43.5889894669578,"9948346698",node,12.5,doctors,doctor,Square One Medical,,,,,,,,,,,,,,,,,,,,,,,,124795918,1,2022/08/11 23:35:04+00,d38b35e71f1e42a4a11f0f2792484bc1
-79.6534276517223,43.5840019831124,"9948356473",node,12.5,dentist,dentist,Dr. Isaac C. Kwong & Associates Dentists,,,,,,,,,,,,,,,,,,,,,,,,125336456,2,2022/08/25 00:09:04+00,2991cbcd42b94a56b52e5f643d96ded2
-76.0203707625094,44.899503380898,"9948536824",node,15.625,pharmacy,pharmacy,I.D.A.,,,,,,,,,,,yes,,,,,,,,,,,,,124797726,1,2022/08/12 01:54:25+00,f54501fec95c47389a9265a87a92a846
-97.124749942713,49.9257616588578,"9949591673",node,15.625,pharmacy,pharmacy,Red River Co-Op Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,124823178,1,2022/08/12 15:15:07+00,86abf45edc2a4f96aaed9b1072dfd472
-97.1229933472649,49.9304120225575,"9949591677",node,15.625,pharmacy,pharmacy,PharmAmir,,,,,,,,,,,yes,,,,,,,,,,,,,124823178,1,2022/08/12 15:15:07+00,7617793a44a844b88fcc58b45e8cbd81
-123.032004065427,49.2378299478415,"9949890957",node,18.75,clinic,clinic,Care Point Medical Clinic,,,,,,,,,,,,,,,,,,,,"5138",Joyce Street,,,126671258,2,2022/09/26 20:32:28+00,a8bde536670143ce99536d2781ca48c6
-123.03225401378,49.2375322226408,"9949890958",node,21.875,clinic,clinic,RISE Community Health Centre,Collingwood Neighbourhood House,,,,,,,,,,,,,,,,,,,"5198",Joyce Street,,,126671258,2,2022/09/26 20:32:28+00,d083f5a7df05472296bc938ebe2a6b23
-124.521014630761,49.8408777901435,"9950006691",node,9.375,dentist,,Burnaby Street Dentist,,,,,,,,,,,,,,,,,,,,,,,,124832327,1,2022/08/12 19:56:08+00,9e31b4fb0a13467ca8f7aa89742c4e05
-79.9895623370049,43.217583733121,"9951497491",node,12.5,clinic,clinic,Arthritis and Sports Medicine Centre,,,,,,,,,,,,,,,,,,,,,,,,124866835,1,2022/08/13 20:28:57+00,0a49278698f7420dbcee32def3de7416
-79.9906648087293,43.2168790665212,"9951502311",node,12.5,dentist,dentist,Apple Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,124866990,1,2022/08/13 20:35:31+00,b54a8c1e84ed4a26b39e61e65d252411
-79.4920838108021,43.7736013872686,"1244924474",node,12.5,dentist,dentist,Pond Mills Dental Care,,,,,,,,,,,,,,,,,,,,,,,,85681077,3,2020/05/24 12:38:12+00,1b423065b40042449663dd6130fe23de
-73.6499773460379,45.4972014734994,"9951891704",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,134413286,2,2023/04/02 13:01:23+00,8aa07c0d446e4b5e8d7099b7449f460a
-64.8542274263391,46.1226767741228,"9953322949",node,28.125,pharmacy,pharmacy,Guardian,,,,,,,,,,,yes,,,,,,,,,"1966",Mountain Road,E1G 1A9,Moncton,125960397,2,2022/09/08 23:00:42+00,80831f35628943e29175f604bc665f6d
-64.8431358215076,46.1181593474074,"9953322944",node,21.875,,optometrist,Beyond 20/20 Optometry,,,,,,,,,,,,,,,,,,,,"1688",Mountain Road,E1G 1A6,Moncton,125960397,2,2022/09/08 23:00:42+00,e42622757755420795882e8589bb5f66
-79.5260800557026,43.1845913887636,"9954089729",node,31.25,dentist,dentist,Bartlett and Main Family Dental Centre,,,dentist,,,"Mo,Fr 09:00-15:00; Tu 09:00-20:00; We 10:00-20:00; Th 09:00-18:00; Sa 09:00-14:00",,,,,,,,,,,,,,"270",Main Street East,L3M 1P8,Grimsby,124914795,1,2022/08/15 07:49:22+00,aec6e38694a24525b22e84b9491278ca
-79.5451431019091,43.1876492746793,"9955341555",node,31.25,doctors,doctor,Grimsby Medical Associates,,,general,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,,"150",Main Street East,L3M 1P1,Grimsby,129800875,2,2022/12/06 22:48:23+00,9dfba89fb6ce450a9ac9b2ef39fc0c86
-79.9384906465974,43.2525941883055,"9955628045",node,15.625,doctors,,Whitney Clinic,,,,,,,,,,,,,,,,,,,,"1827",Main Street West,,,134467883,4,2023/04/03 19:10:21+00,8c12fef3f92d474dac01f467a62c420e
-122.918154015726,49.211646223432,"9956090815",node,18.75,,alternative,Dr. Peggy O'Neil,,,chiropractic,,,,,,,,,,,,,,,,,"443",Sixth Street,,,124951874,1,2022/08/16 04:39:33+00,623009af92354b06ab6e70e38181244e
-79.3446122710912,43.7787291841731,"1246319631",node,28.125,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,,,,,,yes,yes,,,,,,,,"1800",Sheppard Avenue East,,,74017767,8,2019/09/03 02:48:15+00,decbd81a428d4505a8636982653fe9d8
-123.410138623494,48.4292361305958,"9957952645",node,12.5,doctors,clinic,Esquimalt Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,124991425,1,2022/08/16 21:26:46+00,d80e3fef3a754f9fbf5c47e45ec38e94
-122.919951347223,49.2120212297799,"9958026901",node,18.75,dentist,dentist,Viceroy Dental,,,,,,,,,,,,,,,,,,,,"606",Belmont Street,,,124993106,1,2022/08/16 22:31:51+00,a6f0b0d0268a42a289b339703e10320a
-79.3479770184821,43.7784049721583,"1246417206",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,117611510,2,2022/02/19 16:38:22+00,7bd0390d01bd4736a8795c869ef9c0e0
-123.159868573416,49.3287569172868,"9958440767",node,21.875,,optometrist,IRIS Optometrists and Opticians,,,,,,"Mo-Fr 09:00-17:00; Sa 10:00-16:30; Su,PH off",,,,,,,,,,,,,,"1685",Marine Drive,V7V 1J2,,124998232,1,2022/08/17 04:55:28+00,cf71ede9059f443597d08df7272c6524
-122.919466454125,49.2134818602269,"9958555704",node,15.625,pharmacy,pharmacy,Uptown Drugs Peoples Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,136433157,4,2023/05/22 23:44:42+00,4825afbb41a1445caa5764d78281d18b
-122.919268976486,49.2135874722069,"9958555706",node,12.5,dentist,dentist,Uptown Park Dental,,,,,,,,,,,,,,,,,,,,,,,,125000741,1,2022/08/17 06:25:40+00,d9bf755448e44548a415350711311025
-79.5273169731539,43.1845815819369,"9959790026",node,25,dentist,dentist,Grimsby Smiles Dentistry,,,,,,,,,,,,,,,,,,,,"264",Main Street East,L3M 1P8,Grimsby,127245206,3,2022/10/09 12:16:29+00,b034b27f639e46f792fc6279d5f77581
-79.641866325037,43.2163650882186,"9959925459",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,125029054,1,2022/08/17 17:47:59+00,f52ab660342d4a53947ffe4fc80d198e
-105.149651515356,52.2011954884481,"9961483111",node,18.75,,optometrist,Humboldt Vision Centre,,,,,,,,,,,,,,,,,,,,2305-A,8th Avenue,,Humboldt,125060545,1,2022/08/18 12:38:13+00,e6b14b4632b84f10b518a347facf32ab
-105.149597452081,52.2014705825103,"9961483112",node,21.875,doctors,doctor,Humboldt Family Physicians,,,,,,,,,,,,,,,,,,,,2305-C,8th Avenue,,Humboldt,125060545,1,2022/08/18 12:38:13+00,42dee1883aa2486994953ac5e3cb91e5
-79.543333532833,43.1882409532244,"9962862940",node,25,,physiotherapist,The Physiotherapy Edge,John Staresinic,,,,,,,,,,,,,,,,,,,"159",Main Street East,L3M 1P2,Grimsby,125084950,1,2022/08/19 01:08:26+00,03f8b8ad54c145dab092335862214462
-79.5431658109505,43.1881953556711,"9962862941",node,25,dentist,dentist,,,,dentist,,,,,,,,,,,,,,,,,"159",Main Street East,L3M 1P2,Grimsby,125084950,1,2022/08/19 01:08:26+00,28616f3849cc4ff6b88eeefbb63add0e
-79.5592848813054,43.1924021490549,"9963231110",node,21.875,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,"37",Main Street East,,Grimsby,125091463,1,2022/08/19 07:03:23+00,45538eb64f664cf2ac456a5e159f5ac1
-79.4780566120222,43.6268769265875,"9965078890",node,12.5,dentist,dentist,Lakeshore Dentist,,,,,,,,,,,,,,,,,,,,,,,,126064067,2,2022/09/11 20:28:00+00,0aafe789373e46c1be74dfd87aad2796
-123.387059136924,48.4902394542545,"9965347215",node,31.25,,physiotherapist,BETA Therapeutics,Joseph Pellegrino,,massage_therapy,,,Mo-Fr 09:00 - 18:00,,,,,,,,,,,,,,220-4396,West Saanich Road,V8Z 3E9,Victoria,144810196,4,2023/12/06 00:16:16+00,534fc03c7d9e4c6486c4d1f2e96ddcd6
-80.195964774815,43.5086410460507,"9965993193",node,12.5,clinic,clinic,shiftCM Concussion Management,,,,,,,,,,,,,,,,,,,,,,,,125147630,1,2022/08/20 13:24:12+00,ac96a5b7c5fc4d0391afb3211fe08ff9
-80.2184931512506,43.5250331988109,"9966009668",node,12.5,dentist,dentist,Guelph Dentist,,,,,,,,,,,,,,,,,,,,,,,,125147796,1,2022/08/20 13:27:55+00,94cd0429f0c0480f81d1e3cb904159cf
,,"315691121",way,21.875,clinic,clinic,La Ronge Health Centre,,,,,,,,,,,,,yes,,,,,,,,,S0J 1L0,La Ronge,113402033,5,2021/11/05 10:25:47+00,b03c92cc3a1840e6871103bda2e6208e
,,"315691106",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,27215435,1,2014/12/03 23:47:30+00,47bad51942974417abfbd8a636718292
-73.6393500148233,45.4271438503946,"9966918313",node,28.125,dentist,dentist,Richard Lamothe Denturologiste,Richard Lamothe,,dentist,,,,,,,,,,,,,,,,,,90e Avenue,H8R 3A6,Lasalle,132770199,3,2023/02/20 01:17:46+00,b5feb567bcdd4a238708000f2260389e
-114.439003414859,49.6096366719261,"9967549073",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,125178518,1,2022/08/21 11:06:19+00,0df37cb63888478693a5e333a89e3972
-122.580523160727,49.1683669369478,"9969029885",node,25,pharmacy,pharmacy,Natures Compounding Pharmacy,,,,,,,,,,,yes,,,,,,,,,"9103",96 Avenue,,Township of Langley,128798458,2,2022/11/12 01:53:34+00,73d583fea2fd4bb7a08f0cda3663f233
-114.081811628605,51.0490574673334,"9970890236",node,21.875,,alternative,Wonderland Clinic,,,"acupuncture;massage_therapy;reflexology",,,,,,,,,,,,,,,,,"914",5 Avenue SW,T2P 0N7,,125244439,1,2022/08/22 20:41:32+00,7dab07034fa94682943852711295f951
-113.578523018579,53.5319820410419,"9974228144",node,25,,optometrist,Helio Optometry,,,,,,Mo-Fr 09:00-17:30,,,,,,,,,,,,,,"9516",149 Street NW,T5P 1J8,Edmonton,126868066,4,2022/10/01 17:13:09+00,ec7aacaf110e477795bd32c9d6d6ff07
-79.6534232093136,43.584159227616,"9976042719",node,9.375,doctors,,Rathburn Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,131425503,4,2023/01/18 14:16:17+00,1ae8bffd77744ce8a3554fb774d00a6e
-79.6534513725083,43.5839606603298,"9976042721",node,9.375,clinic,,Lapiel Laser Clinic,,,,,,,,,,,,,,,,,,,,,,,,131425503,2,2023/01/18 14:16:17+00,c65be6629d0649f481759cf4cc1be84b
-79.6531932098905,43.5841195812139,"9976042722",node,12.5,,alternative,Back To Play Chiropractic & Sports Injuries,,,chiropractic,,,,,,,,,,,,,,,,,,,,,125336456,1,2022/08/25 00:09:04+00,40b4414b05254d5e94aa2129385c7e17
-79.6531084688494,43.5840997999225,"9976042723",node,9.375,,physiotherapist,Grey Method,,,,,,,,,,,,,,,,,,,,,,,,125336456,1,2022/08/25 00:09:04+00,facdf66642a34aa2bb6c2239bbd2e584
-73.6346285725847,45.4294503825099,"9977404551",node,25,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,yes,,,,,,,,,,Avenue Dollard,H8R1Y8,Lasalle,125369195,1,2022/08/25 16:12:04+00,188d1551d68f4fdfbac8143895c50523
-123.031485560897,49.205801270892,"9978707921",node,21.875,,physiotherapist,River District Physio,,,,,,"Mo-Fr 08:00-20:00; Sa 08:00-18:00; Su,PH off",,,,,,,,,,,,,,"3478",Sawmill Crescent,V5S 0E3,,125381674,1,2022/08/25 22:23:09+00,b5bcb9443d754a68b883d3e11c8e39a6
-123.031622521195,49.2058110777187,"9978707922",node,18.75,dentist,dentist,,,,,,,,,,,,,,,,,,,,,"3478",Sawmill Crescent,V5S 0E3,,125381674,1,2022/08/25 22:23:09+00,a9e5c15bba314d90b6bcd987f75d1990
-73.642302121121,45.4229580955878,"9980086202",node,21.875,pharmacy,pharmacy,Uniprix,,,,,,,,,,,yes,,,,,,,,,,Rue Airlie,,Lasalle,139221593,2,2023/07/30 18:34:20+00,3a1a442b347340f8b38bcfa8c76b50f9
-79.379457351326,43.6452624635606,"9981703337",node,12.5,dentist,dentist,Studio Dental,,,,,,,,,,,,,,,,,,,,,,,,125445693,1,2022/08/27 14:56:28+00,7d97fbbad6f04bf9bdbe19c64735d1eb
-79.7208639184287,43.4858738691937,"9981846489",node,21.875,doctors,doctor,Oakvillage Medical,,,general,,,,,,,,,,,,,,,,,"261",Oak Walk Drive,,,125449454,1,2022/08/27 16:40:17+00,23a23e07ee804b03be07a46e407c1f19
-123.124793074662,49.287176977852,"9981934287",node,21.875,dentist,dentist,Georgia Dental Group,,,,,,Mo-Fr 08:00-20:00,,,,,,,,,,,,,,"1185",West Georgia Street,,,126200429,3,2022/09/14 23:30:58+00,de0038977737414497e3077e3fa1ecda
-123.128063441824,49.2886286396626,"9981973423",node,12.5,dentist,,O2 Dental,,,,,,,,,,,,,,,,,,,,"1358",,,,131480260,4,2023/01/19 19:40:11+00,d6b9800857eb42dab1477727e51e9ac7
-122.915015076806,49.2087147366161,"9982686509",node,18.75,dentist,dentist,Life Dental,,,,,,,,,,,,,,,,,,,,"306",Sixth Street,,,125467342,2,2022/08/28 08:33:00+00,a3f6513977c74394b476b5f333fcc567
-122.914870740434,49.2084445878768,"9982686505",node,15.625,,alternative,,,,acupuncture,,,,,,,,,,,,,,,,,"258",Sixth Street,,,125461429,1,2022/08/28 01:36:35+00,03d1c1e8875449abb5fef09461c7a05e
