fire_id,agency,lat,lon,coords,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,COORDINATES,ELEVATION,CLIMATE_IDENTIFIER,fire_lat_radians,fire_lon_radians,clim_lat_radians,clim_lon_radians,distance
9725,BC,51.9336,-122.8181,"51.9336,-122.8181",2006-06-07,0.1,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9064123124137271,-2.143580226043648,0.9084438756630485,-2.1497220396814156,27.334009567646525
9726,BC,51.9877,-122.2967,"51.9877,-122.2967",2006-07-06,0.009,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.907356535539056,-2.1344800793237493,0.9077457439622507,-2.1347122081142644,2.639874447030548
9727,BC,51.5833,-122.4833,"51.5833,-122.4833",2006-07-05,3.0,WINEGLASS RANCH,BC,51.51,-122.39,"51.51,-122.39",487.7,109QR57,0.900298424043991,-2.137736863707971,0.8990190977022792,-2.13610847151586,10.388468855717548
9728,BC,52.014,-122.3263,"52.014,-122.3263",2006-07-05,0.009,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.9078155571323306,-2.1349966967823395,0.9077457439622507,-2.1347122081142644,1.2002175637197674
9729,BC,51.9595,-122.5702,"51.9595,-122.5702",2006-07-06,0.009,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.9068643526899937,-2.139253554827954,0.9077457439622507,-2.1347122081142644,18.67106091030063
9730,BC,51.9369,-122.4892,"51.9369,-122.4892",2006-07-22,1.8,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.906469908279043,-2.1378398381338384,0.9077457439622507,-2.1347122081142644,14.713056872972844
9731,BC,51.8731,-122.627,"51.8731,-122.627",2006-07-23,0.01,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.9053563882162706,-2.1402449018430865,0.9077457439622507,-2.1347122081142644,26.514505943883606
9732,BC,51.8883,-122.459,"51.8883,-122.459",2006-07-22,0.009,RISKE CREEK FTP,BC,52.01,-122.31,"52.01,-122.31",1005.8,1096775,0.9056216782625737,-2.137312748699736,0.9077457439622507,-2.1347122081142644,16.942493800409764
9733,BC,51.6662,-122.4167,"51.6662,-122.4167",2006-07-23,0.009,LORSTA WILLIAMS LAKE,BC,51.58,-122.21,"51.58,-122.21",926.6,1094719,0.9017453019938944,-2.1365744744261423,0.9002408281786751,-2.13296687886227,17.178790433175653
9734,BC,51.3291,-120.714,"51.3291,-120.714",2004-07-16,0.009,LONE BUTTE,BC,51.39,-120.5,"51.39,-120.5",1173.5,1164715,0.8958617970854214,-2.106856753252435,0.896924702599886,-2.1031217486531673,16.318866947114408
9735,BC,51.2242,-120.6132,"51.2242,-120.6132",2004-09-30,46.4,VIDETTE LAKE SHARPE LAKE,BC,51.19354,-120.5021,"51.19354,-120.5021",1083.0,116HFF6,0.8940309467000794,-2.105097461366425,0.8934958287514179,-2.103158400567459,8.451728744126756
9736,BC,51.6828,-120.5845,"51.6828,-120.5845",2004-08-17,0.009,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9020350266497253,-2.1045965518711025,0.8995426964778774,-2.102598149877569,17.726995224539085
9737,BC,51.6908,-120.5937,"51.6908,-120.5937",2004-08-17,0.4,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.902174652989885,-2.104757122162286,0.8995426964778774,-2.102598149877569,18.806224986966367
9738,BC,51.7588,-120.6635,"51.7588,-120.6635",2004-08-17,0.15,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.903361476881241,-2.1059753619801778,0.8995426964778774,-2.102598149877569,27.734131715413
9739,BC,51.684,-120.58,"51.684,-120.58",2004-08-17,0.009,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9020559706007493,-2.1045180120547626,0.8995426964778774,-2.102598149877569,17.71112428785443
9740,BC,51.5745,-120.5167,"51.5745,-120.5167",2004-10-04,1.5,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9001448350698155,-2.1034132186382504,0.8995426964778774,-2.102598149877569,5.01083735579089
9741,BC,51.6032,-120.0656,"51.6032,-120.0656",2005-05-13,0.8,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9006457445651379,-2.0955400383825036,0.8997172294030769,-2.094918701168794,6.40269922204029
9742,BC,51.5878,-119.8048,"51.5878,-119.8048",2005-06-05,0.1,MOUL CREEK CLEARWATER,BC,51.52,-120.01,"51.52,-120.01",713.2,1165210,0.9003769638603307,-2.0909882196933025,0.8991936306274786,-2.094569635318395,16.055844270635642
9743,BC,51.5879,-119.805,"51.5879,-119.805",2005-06-05,0.009,MOUL CREEK CLEARWATER,BC,51.52,-120.01,"51.52,-120.01",713.2,1165210,0.9003787091895827,-2.0909917103518065,0.8991936306274786,-2.094569635318395,16.04885033359358
9744,BC,51.6127,-119.9216,"51.6127,-119.9216",2005-08-12,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9008115508440773,-2.093026764259632,0.8997172294030769,-2.094918701168794,10.226327639079033
9745,BC,51.6123,-120.1613,"51.6123,-120.1613",2005-08-26,2.0,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9008045695270693,-2.0972103184766624,0.8997172294030769,-2.094918701168794,11.40768580285578
9746,BC,51.1559,-120.2238,"51.1559,-120.2238",2005-05-06,0.1,HOOPATATKWA LAKE,BC,51.12,-120.29,"51.12,-120.29",1402.1,1163530,0.8928388868209672,-2.0983011492591586,0.8922123136195013,-2.099456557223979,6.100893909674585
9747,BC,51.3974,-120.1869,"51.3974,-120.1869",2005-05-13,4.1,CLEARWATER BLACKPOOL,BC,51.37,-120.07,"51.37,-120.07",420.9,1161FN5,0.8970538569645335,-2.0976571227651726,0.896575636749487,-2.095616832869591,8.660316653104196
9748,BC,51.3966,-120.1868,"51.3966,-120.1868",2005-05-13,2.43,CLEARWATER BLACKPOOL,BC,51.37,-120.07,"51.37,-120.07",420.9,1161FN5,0.8970398943305176,-2.097655377435921,0.896575636749487,-2.095616832869591,8.623013223946524
9749,BC,51.1847,-119.8956,"51.1847,-119.8956",2005-05-13,11.5,BARRIERE NORTH,BC,51.14,-120.09,"51.14,-120.09",388.6,1160673,0.8933415416455416,-2.0925729786541134,0.8925613794699001,-2.0959658987199905,14.429348698936831
9750,BC,51.3932,-120.2812,"51.3932,-120.2812",2004-06-25,0.009,LAC DES ROCHES,BC,51.3,-120.37,"51.3,-120.37",1143.0,1164445,0.8969805531359498,-2.0993029682498037,0.895353906273091,-2.1008528206255748,12.05214242262088
9751,BC,51.1478,-120.469,"51.1478,-120.469",2004-06-25,0.009,VIDETTE LAKE SHARPE LAKE,BC,51.19354,-120.5021,"51.19354,-120.5021",1083.0,116HFF6,0.8926975151515556,-2.102580696585049,0.8934958287514179,-2.103158400567459,5.581609036677253
9752,BC,51.1558,-120.0579,"51.1558,-120.0579",2004-06-25,0.009,BARRIERE NORTH,BC,51.14,-120.09,"51.14,-120.09",388.6,1160673,0.8928371414917152,-2.0954056480301,0.8925613794699001,-2.0959658987199905,2.8442983670413193
9753,BC,51.3946,-120.2779,"51.3946,-120.2779",2004-06-25,0.2,LAC DES ROCHES,BC,51.3,-120.37,"51.3,-120.37",1143.0,1164445,0.8970049877454777,-2.099245372384488,0.895353906273091,-2.1008528206255748,12.303481005439156
9754,BC,50.8764,-119.9083,"50.8764,-119.9083",2004-06-25,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.887960691561643,-2.0927946354691165,0.890466984367507,-2.094744168243594,17.77077143656562
9755,BC,50.8764,-119.9083,"50.8764,-119.9083",2004-06-25,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.887960691561643,-2.0927946354691165,0.890466984367507,-2.094744168243594,17.77077143656562
9756,BC,50.9774,-120.4235,"50.9774,-120.4235",2004-06-27,0.009,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8897234741061574,-2.1017865717753916,0.8903744819171512,-2.101973322005355,4.2119801570255815
9757,BC,51.0,-120.4111,"51.0,-120.4111",2004-06-26,0.009,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8901179185171081,-2.1015701509481444,0.8903744819171512,-2.101973322005355,2.2972443963339404
9758,BC,51.0793,-119.7742,"51.0793,-119.7742",2004-06-26,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8915019646139396,-2.090454148942192,0.890466984367507,-2.094744168243594,18.392232688647752
9759,BC,50.9563,-121.368,"50.9563,-121.368",2004-07-06,1.0,PORCUPINE CREEK,BC,51.02,-121.48,"51.02,-121.48",1190.0,1116204,0.8893552096339865,-2.1182712065604776,0.890466984367507,-2.1202259753227115,10.558758279646216
9760,BC,51.1145,-119.9787,"51.1145,-119.9787",2004-06-25,0.009,BARRIERE,BC,51.11,-120.07,"51.11,-120.07",415.0,1160670,0.8921163205106416,-2.094023347262521,0.8920377806943018,-2.095616832869591,6.389050151550343
9761,BC,50.8435,-120.8023,"50.8435,-120.8023",2004-07-02,0.1,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.887386478237737,-2.108397878981946,0.8903744819171512,-2.101973322005355,32.041089856707956
9762,BC,50.7942,-119.8435,"50.7942,-119.8435",2004-07-13,1.0,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8865260309165037,-2.0916636621138243,0.890466984367507,-2.094744168243594,27.974549519836607
9763,BC,51.1879,-120.056,"51.1879,-120.056",2004-07-13,0.009,DARFIELD,BC,51.17303,-120.10571,"51.17303,-120.10571",466.0,1162265,0.8933973921816054,-2.095372486774312,0.8931378617218338,-2.0962400899454785,3.8369029687380225
9764,BC,51.2794,-120.1533,"51.2794,-120.1533",2004-07-29,0.009,LITTLE FORT,BC,51.27,-120.12,"51.27,-120.12",457.2,1164636,0.8949943684471803,-2.0970706921365028,0.8948303074974928,-2.0964894974955888,2.5397242043742385
9765,BC,51.0981,-120.0614,"51.0981,-120.0614",2004-07-30,0.009,BARRIERE,BC,51.11,-120.07,"51.11,-120.07",415.0,1160670,0.8918300865133145,-2.09546673455392,0.8920377806943018,-2.095616832869591,1.4521722454598833
9766,BC,51.2225,-120.5693,"51.2225,-120.5693",2003-08-06,1500.0,VIDETTE LAKE SHARPE LAKE,BC,51.19354,-120.5021,"51.19354,-120.5021",1083.0,116HFF6,0.8940012761027953,-2.1043312618247993,0.8934958287514179,-2.103158400567459,5.678404932485736
9767,BC,51.0178,-121.0239,"51.0178,-121.0239",2003-08-06,6.0,LOON LAKE,BC,51.04,-121.2,"51.04,-121.2",838.0,1164717,0.8904285871239631,-2.1122655286043654,0.8908160502179058,-2.1153390534171272,12.552388614286034
9768,BC,51.5587,-120.5783,"51.5587,-120.5783",2003-08-05,0.8,CANIM LAKE EAGLE CREEK,BC,51.52,-120.52,"51.52,-120.52",780.0,1161306,0.8998690730480005,-2.1044883414574787,0.8991936306274786,-2.103470814503566,5.893370941926982
9769,BC,50.8643,-119.9718,"50.8643,-119.9718",2004-04-03,3.7,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8877495067221518,-2.093902919544133,0.890466984367507,-2.094744168243594,17.62827078518236
9770,BC,50.8737,-120.13,"50.8737,-120.13",2004-03-06,0.2,MCLURE,BC,51.0248,-120.1318,"51.0248,-120.1318",381.0,1165030,0.8879135676718393,-2.096664030420788,0.8905507601716026,-2.096695446347324,16.791477522869624
9771,BC,50.827,-119.7591,"50.827,-119.7591",2004-05-16,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8870984989111579,-2.0901906042251412,0.890466984367507,-2.094744168243594,28.177614254142885
9772,BC,51.2462,-119.9171,"51.2462,-119.9171",2004-06-22,0.009,CLEARWATER AXEL CRK,BC,51.31,-120.07,"51.31,-120.07",716.0,1161F55,0.8944149191355182,-2.092948224443292,0.8955284391982905,-2.095616832869591,12.77621656693436
9773,BC,51.2749,-120.1791,"51.2749,-120.1791",2004-06-22,0.009,LITTLE FORT,BC,51.27,-120.12,"51.27,-120.12",457.2,1164636,0.8949158286308405,-2.0975209870835174,0.8948303074974928,-2.0964894974955888,4.144665341993968
9774,BC,51.5323,-120.5112,"51.5323,-120.5112",2003-08-11,1.0,CANIM LAKE EAGLE CREEK,BC,51.52,-120.52,"51.52,-120.52",780.0,1161306,0.8994083061254738,-2.1033172255293904,0.8991936306274786,-2.103470814503566,1.496131429346032
9775,BC,51.613,-120.5002,"51.613,-120.5002",2003-08-29,80.0,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9008167868318333,-2.1031252393116713,0.8995426964778774,-2.102598149877569,8.375952785693437
9776,BC,51.5729,-120.4577,"51.5729,-120.4577",2003-08-11,0.009,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9001169098017835,-2.1023834743795735,0.8995426964778774,-2.102598149877569,3.753485518610334
9777,BC,51.52,-120.6083,"51.52,-120.6083",2003-08-31,0.009,RUTH LAKE,BC,51.5041,-120.5845,"51.5041,-120.5845",795.0,1166912,0.8991936306274786,-2.105011940233077,0.8989161232764115,-2.1045965518711025,2.4147752620575647
9778,BC,51.5143,-120.3715,"51.5143,-120.3715",2003-09-06,0.2,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.8990941468601149,-2.1008790005643543,0.8995426964778774,-2.102598149877569,7.384486817596815
9779,BC,51.6126,-120.1283,"51.6126,-120.1283",2004-04-05,1.0,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9008098055148254,-2.096634359823504,0.8997172294030769,-2.094918701168794,9.71948312311097
9780,BC,51.6062,-119.9179,"51.6062,-119.9179",2004-04-06,17.1,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9006981044426977,-2.0929621870773083,0.8997172294030769,-2.094918701168794,9.946500463056108
9781,BC,51.6055,-119.9016,"51.6055,-119.9016",2004-04-06,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9006858871379337,-2.0926776984092332,0.8997172294030769,-2.094918701168794,10.801108973865315
9782,BC,51.6045,-119.8981,"51.6045,-119.8981",2004-04-06,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9006684338454138,-2.092616611885413,0.8997172294030769,-2.094918701168794,10.938570847560557
9783,BC,51.6711,-119.922,"51.6711,-119.922",2004-02-24,1.4,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.901830823127242,-2.0930337455766397,0.8997172294030769,-2.094918701168794,15.383250725953904
9784,BC,51.5954,-119.8772,"51.5954,-119.8772",2004-04-30,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9005096088834823,-2.0922518380717463,0.8997172294030769,-2.094918701168794,11.697287328227528
9785,BC,51.5649,-120.1452,"51.5649,-120.1452",2004-06-18,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.8999772834616241,-2.0969293204670914,0.8997172294030769,-2.094918701168794,8.129543625925685
9786,BC,51.7545,-120.2787,"51.7545,-120.2787",2004-06-22,0.4,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9032864277234053,-2.0992593350185036,0.8995426964778774,-2.102598149877569,27.242721388959044
9787,BC,51.7619,-120.2765,"51.7619,-120.2765",2004-06-22,0.009,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9034155820880528,-2.0992209377749598,0.8995426964778774,-2.102598149877569,28.03641205815042
9788,BC,51.5948,-119.7453,"51.5948,-119.7453",2004-07-01,0.009,MOUL CREEK CLEARWATER,BC,51.52,-120.01,"51.52,-120.01",713.2,1165210,0.9004991369079703,-2.089949748788366,0.8991936306274786,-2.094569635318395,20.08843757481127
9789,BC,51.6397,-120.2185,"51.6397,-120.2185",2004-07-23,4.5,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9012827897421157,-2.098208646808803,0.8997172294030769,-2.094918701168794,16.391760575644586
9790,BC,51.5938,-120.0362,"51.5938,-120.0362",2004-08-04,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9004816836154504,-2.0950269115824174,0.8997172294030769,-2.094918701168794,4.8860809491974
9791,BC,51.5497,-119.9967,"51.5497,-119.9967",2004-08-04,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.8997119934153209,-2.0943375065278795,0.8997172294030769,-2.094918701168794,2.301315342601695
9792,BC,51.5533,-119.9871,"51.5533,-119.9871",2004-08-04,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.8997748252683927,-2.094169954919688,0.8997172294030769,-2.094918701168794,2.9869258285389346
9793,BC,51.6893,-119.9445,"51.6893,-119.9445",2004-08-04,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.902148473051105,-2.0934264446583386,0.8997172294030769,-2.094918701168794,16.565662978862694
9794,BC,51.6057,-120.1806,"51.6057,-120.1806",2004-08-17,1.0,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.9006893777964377,-2.0975471670222974,0.8997172294030769,-2.094918701168794,12.102774862725601
9795,BC,51.7703,-120.5218,"51.7703,-120.5218",2004-08-17,0.009,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.9035621897452204,-2.103502230430102,0.8995426964778774,-2.102598149877569,25.840072447418425
9796,BC,51.5822,-120.0717,"51.5822,-120.0717",2004-08-20,0.009,HEMP CREEK CLEARWATER,BC,51.55,-120.03,"51.55,-120.03",640.1,1163450,0.900279225422219,-2.0956465034668756,0.8997172294030769,-2.094918701168794,4.59357960520373
9797,BC,50.8233,-119.87,"50.8233,-119.87",2006-01-20,2.0,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8870339217288341,-2.0921261743656028,0.890466984367507,-2.094744168243594,24.252769226646304
9798,BC,51.3009,-120.0928,"51.3009,-120.0928",2006-06-27,6.0,CLEARWATER AXEL CRK,BC,51.31,-120.07,"51.31,-120.07",716.0,1161F55,0.895369614236359,-2.096014767939046,0.8955284391982905,-2.095616832869591,1.8792368863160651
9799,BC,51.3149,-120.3877,"51.3149,-120.3877",2006-07-01,0.25,LAC DES ROCHES,BC,51.3,-120.37,"51.3,-120.37",1143.0,1164445,0.8956139603316382,-2.1011617439031776,0.895353906273091,-2.1008528206255748,2.0623940707493906
9800,BC,50.8385,-120.7961,"50.8385,-120.7961",2006-07-05,0.009,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8872992117751373,-2.108289668568322,0.8903744819171512,-2.101973322005355,32.03041608355112
9801,BC,51.4765,-120.3354,"51.4765,-120.3354",2006-07-04,0.001,CANIM LAKE,BC,51.54,-120.47,"51.54,-120.47",944.9,1091305,0.898434412402861,-2.1002489367043844,0.8995426964778774,-2.102598149877569,11.681646688818532
9802,BC,51.4702,-120.2092,"51.4702,-120.2092",2006-07-06,0.009,CLEARWATER SUNSHINE,BC,51.39,-120.06,"51.39,-120.06",451.1,1161656,0.8983244566599854,-2.0980463311883675,0.896924702599886,-2.0954422999443922,13.648516879281285
9803,BC,51.3733,-120.2067,"51.3733,-120.2067",2006-07-08,0.009,CLEARWATER BLACKPOOL,BC,51.37,-120.07,"51.37,-120.07",420.9,1161FN5,0.8966332326148029,-2.098002697957068,0.896575636749487,-2.095616832869591,9.490191522947594
9804,BC,50.834,-120.7615,"50.834,-120.7615",2006-07-08,0.1,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8872206719587975,-2.107685784647132,0.8903744819171512,-2.101973322005355,30.476851810767098
9805,BC,50.9071,-119.9997,"50.9071,-119.9997",2006-07-12,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8884965076420054,-2.0943898664054394,0.890466984367507,-2.094744168243594,12.62621515896201
9806,BC,50.9135,-120.6282,"50.9135,-120.6282",2006-07-18,0.1,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8886082087141329,-2.105359260754224,0.8903744819171512,-2.101973322005355,17.63006038852845
9807,BC,50.9705,-120.9718,"50.9705,-120.9718",2006-08-29,0.009,LOON LAKE,BC,51.04,-121.2,"51.04,-121.2",838.0,1164717,0.8896030463877698,-2.1113562120640763,0.8908160502179058,-2.1153390534171272,17.7277286306932
9808,BC,50.906,-120.4295,"50.906,-120.4295",2006-07-23,0.009,CRISS CREEK,BC,51.0147,-120.4342,"51.0147,-120.4342",1122.0,1162177,0.8884773090202334,-2.101891291530511,0.8903744819171512,-2.101973322005355,12.083778540348305
9809,BC,50.8492,-119.9653,"50.8492,-119.9653",2006-07-23,0.01,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8874859620051007,-2.0937894731427535,0.890466984367507,-2.094744168243594,19.362885789771667
9810,BC,50.8494,-119.9841,"50.8494,-119.9841",2006-07-23,0.1,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8874894526636047,-2.0941175950421282,0.890466984367507,-2.094744168243594,19.123925187240598
9811,BC,51.0212,-119.7718,"51.0212,-119.7718",2006-07-23,0.3,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8904879283185309,-2.0904122610401443,0.890466984367507,-2.094744168243594,17.35024159232565
9812,BC,50.8035,-120.1287,"50.8035,-120.1287",2006-07-23,0.009,MCLURE,BC,51.0248,-120.1318,"51.0248,-120.1318",381.0,1165030,0.8866883465369392,-2.0966413411405123,0.8905507601716026,-2.096695446347324,24.59294670563734
9813,BC,50.8599,-119.9306,"50.8599,-119.9306",2006-07-23,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.887672712235064,-2.0931838438923114,0.890466984367507,-2.094744168243594,18.860364606426867
9814,BC,51.1917,-120.1082,"51.1917,-120.1082",2006-05-13,0.009,DARFIELD,BC,51.17303,-120.10571,"51.17303,-120.10571",466.0,1162265,0.8934637146931812,-2.096283548643853,0.8931378617218338,-2.0962400899454785,2.081943528590786
9815,BC,50.8763,-119.963,"50.8763,-119.963",2006-07-29,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8879589462323911,-2.0937493305699575,0.890466984367507,-2.094744168243594,16.45976768025404
9816,BC,51.4047,-120.463,"51.4047,-120.463",2006-07-28,0.01,LONE BUTTE,BC,51.39,-120.5,"51.39,-120.5",1173.5,1164715,0.8971812659999291,-2.102475976829929,0.896924702599886,-2.1031217486531673,3.04126062774633
9817,BC,50.8373,-120.0353,"50.8373,-120.0353",2006-08-05,0.009,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.8872782678241132,-2.0950112036191495,0.890466984367507,-2.094744168243594,20.33082004051854
9818,BC,50.895,-120.0467,"50.895,-120.0467",2006-08-03,0.1,LOUIS CRK MEL-BAR RANCH,BC,51.02,-120.02,"51.02,-120.02",624.8,1164720,0.888285322802514,-2.0952101711538766,0.890466984367507,-2.094744168243594,14.015803391435062
9819,BC,51.2263,-120.1075,"51.2263,-120.1075",2006-08-10,0.009,LITTLE FORT 2,BC,51.22,-120.11,"51.22,-120.11",390.0,11646L6,0.8940675986143712,-2.0962713313390893,0.8939576428714956,-2.0963149645703893,0.7213850537686615
9820,BC,51.187,-120.1281,"51.187,-120.1281",2006-08-20,0.1,DARFIELD,BC,51.17303,-120.10571,"51.17303,-120.10571",466.0,1162265,0.8933816842183374,-2.096630869165,0.8931378617218338,-2.0962400899454785,2.200622458986496
